order_id;order_date;ship_date;realisation_time;ship_id;reg_seller_id
143084;2017-03-18;2017-03-22;4;D3;8
143105;2015-12-10;2015-12-10;0;D0;4
143112;2017-10-05;2017-10-09;4;D3;4
143119;2015-09-24;2015-09-30;6;D3;5
143126;2017-12-03;2017-12-07;4;D2;8
143147;2015-05-26;2015-05-28;2;D2;1
143154;2016-12-02;2016-12-08;6;D3;7
143168;2014-10-18;2014-10-23;5;D2;8
143175;2017-08-03;2017-08-06;3;D2;8
143182;2014-10-15;2014-10-20;5;D3;6
143210;2014-12-01;2014-12-03;2;D1;4
143217;2017-11-11;2017-11-17;6;D3;2
143231;2014-12-31;2015-01-03;3;D1;3
143238;2015-09-06;2015-09-08;2;D1;8
143245;2017-12-01;2017-12-06;5;D3;4
143252;2017-12-18;2017-12-24;6;D3;2
143259;2017-12-30;2018-01-03;4;D3;4
143280;2016-02-22;2016-02-26;4;D3;7
143287;2014-11-11;2014-11-17;6;D3;3
143294;2017-06-02;2017-06-08;6;D3;1
143308;2016-11-04;2016-11-04;0;D0;6
143329;2017-11-03;2017-11-08;5;D3;8
143336;2014-08-27;2014-09-01;5;D2;7
143343;2017-06-10;2017-06-13;3;D1;7
143364;2015-07-14;2015-07-19;5;D2;8
143371;2014-12-28;2015-01-03;6;D3;7
143378;2017-09-19;2017-09-25;6;D3;7
143385;2014-08-31;2014-09-05;5;D3;7
143406;2016-09-26;2016-09-30;4;D3;1
143413;2014-05-24;2014-05-30;6;D3;3
143434;2017-11-18;2017-11-24;6;D3;1
143441;2016-11-05;2016-11-05;0;D0;1
143448;2016-12-10;2016-12-10;0;D0;2
143455;2017-11-11;2017-11-18;7;D3;4
143476;2016-09-11;2016-09-13;2;D1;7
143490;2015-12-06;2015-12-13;7;D3;8
143532;2015-03-19;2015-03-24;5;D3;6
143567;2017-11-02;2017-11-05;3;D2;5
143574;2017-06-29;2017-07-02;3;D1;4
143581;2014-08-19;2014-08-23;4;D3;5
143602;2015-04-25;2015-04-28;3;D2;8
143609;2016-12-11;2016-12-13;2;D1;7
143616;2015-09-27;2015-09-29;2;D2;7
143637;2014-03-24;2014-03-29;5;D2;8
143651;2017-03-25;2017-03-30;5;D3;7
143658;2017-11-08;2017-11-13;5;D2;4
143665;2017-04-26;2017-05-01;5;D3;8
143686;2017-05-14;2017-05-14;0;D0;8
143700;2015-07-26;2015-07-26;0;D0;3
143707;2014-03-01;2014-03-05;4;D3;3
143714;2016-05-23;2016-05-27;4;D3;3
143721;2014-11-23;2014-11-26;3;D2;2
143749;2016-12-05;2016-12-07;2;D1;4
143756;2017-12-02;2017-12-05;3;D1;6
143770;2017-03-20;2017-03-24;4;D3;3
143798;2017-12-10;2017-12-12;2;D1;3
143805;2016-12-01;2016-12-03;2;D2;6
143819;2016-03-01;2016-03-05;4;D3;4
143840;2014-05-22;2014-05-29;7;D3;5
143861;2017-06-12;2017-06-19;7;D3;5
143882;2015-06-26;2015-06-30;4;D3;4
143903;2014-07-20;2014-07-24;4;D3;1
143910;2016-08-12;2016-08-16;4;D3;4
143917;2014-07-25;2014-07-27;2;D2;7
143924;2016-07-28;2016-08-03;6;D3;1
143980;2015-12-25;2015-12-29;4;D3;3
144015;2016-06-26;2016-06-26;0;D0;7
144029;2014-05-26;2014-05-31;5;D3;2
144036;2017-11-22;2017-11-26;4;D3;2
144043;2015-05-10;2015-05-15;5;D3;7
144057;2016-05-09;2016-05-13;4;D3;1
144064;2017-08-29;2017-09-01;3;D1;1
144071;2014-12-08;2014-12-15;7;D3;7
144078;2014-11-25;2014-11-29;4;D3;8
144092;2016-11-05;2016-11-07;2;D2;7
144099;2015-11-29;2015-11-30;1;D0;7
144113;2017-09-16;2017-09-20;4;D3;2
144148;2016-07-31;2016-08-05;5;D3;7
144190;2015-06-09;2015-06-13;4;D3;2
144211;2016-08-28;2016-09-02;5;D3;8
144218;2016-10-31;2016-11-04;4;D3;7
144225;2017-09-30;2017-10-02;2;D2;4
144253;2015-05-04;2015-05-09;5;D2;4
144267;2015-08-21;2015-08-23;2;D1;7
144274;2015-11-23;2015-11-25;2;D2;4
144281;2014-06-10;2014-06-15;5;D2;1
144288;2015-12-25;2015-12-31;6;D3;6
144302;2015-06-19;2015-06-23;4;D3;1
144309;2016-12-10;2016-12-16;6;D3;3
144337;2016-08-01;2016-08-05;4;D2;1
144344;2016-10-28;2016-10-28;0;D0;6
144351;2016-11-14;2016-11-18;4;D3;4
144365;2017-10-24;2017-10-30;6;D3;6
144386;2015-11-05;2015-11-11;6;D3;3
144393;2016-10-28;2016-11-04;7;D3;5
144400;2016-02-23;2016-02-27;4;D3;4
144407;2014-09-09;2014-09-15;6;D3;2
144414;2014-06-17;2014-06-21;4;D3;8
144456;2017-09-08;2017-09-09;1;D1;5
144463;2017-01-01;2017-01-05;4;D3;7
144477;2016-08-12;2016-08-14;2;D2;3
144484;2017-09-11;2017-09-11;0;D0;7
144491;2017-03-27;2017-04-01;5;D3;2
144498;2017-05-06;2017-05-06;0;D0;6
144519;2015-11-13;2015-11-17;4;D3;8
144526;2017-04-30;2017-05-06;6;D3;3
144540;2016-09-05;2016-09-10;5;D3;1
144547;2016-11-10;2016-11-14;4;D3;1
144554;2016-11-07;2016-11-12;5;D3;4
144568;2017-05-29;2017-06-02;4;D3;1
144582;2017-04-30;2017-05-05;5;D3;2
144589;2017-01-20;2017-01-25;5;D3;8
144596;2017-11-06;2017-11-10;4;D3;4
144624;2014-11-19;2014-11-23;4;D3;4
144638;2017-03-10;2017-03-14;4;D3;3
144645;2016-02-02;2016-02-08;6;D3;2
144652;2015-11-20;2015-11-26;6;D3;8
144666;2014-11-09;2014-11-11;2;D2;7
144680;2017-03-31;2017-04-02;2;D1;1
144694;2017-09-24;2017-09-26;2;D2;6
144722;2015-03-16;2015-03-23;7;D3;8
144729;2016-10-21;2016-10-25;4;D3;7
144750;2017-08-21;2017-08-21;0;D0;8
144764;2016-09-02;2016-09-08;6;D3;1
144771;2015-10-02;2015-10-04;2;D1;8
144785;2016-04-18;2016-04-23;5;D3;4
144792;2016-04-30;2016-05-04;4;D3;8
144806;2015-12-06;2015-12-11;5;D3;7
144820;2017-10-03;2017-10-07;4;D2;2
144827;2017-12-21;2017-12-27;6;D3;7
144848;2017-04-04;2017-04-05;1;D1;4
144855;2016-07-22;2016-07-24;2;D2;8
144862;2017-12-01;2017-12-05;4;D3;4
144883;2017-08-15;2017-08-19;4;D3;2
144890;2015-12-25;2015-12-29;4;D3;7
144904;2017-09-25;2017-10-01;6;D3;4
144911;2016-11-27;2016-11-30;3;D1;2
144932;2017-04-14;2017-04-17;3;D1;4
144939;2016-10-03;2016-10-08;5;D3;4
144974;2014-09-26;2014-09-30;4;D3;4
145009;2016-12-05;2016-12-08;3;D2;1
145037;2017-09-02;2017-09-07;5;D2;3
145065;2015-12-12;2015-12-15;3;D1;8
145093;2017-07-21;2017-07-26;5;D3;2
145121;2015-10-02;2015-10-06;4;D3;4
145128;2017-07-09;2017-07-14;5;D3;2
145135;2016-11-26;2016-11-28;2;D1;4
145142;2017-01-23;2017-01-25;2;D1;2
145177;2016-11-10;2016-11-14;4;D3;4
145184;2015-11-27;2015-11-29;2;D1;4
145212;2014-09-13;2014-09-19;6;D3;4
145219;2017-12-24;2017-12-25;1;D1;7
145226;2017-12-08;2017-12-10;2;D2;3
145233;2017-12-01;2017-12-05;4;D3;8
145240;2016-09-06;2016-09-08;2;D1;2
145247;2016-05-05;2016-05-07;2;D1;6
145254;2014-07-23;2014-07-27;4;D3;8
145261;2016-12-18;2016-12-21;3;D1;8
145275;2017-04-02;2017-04-06;4;D3;6
145303;2016-08-28;2016-08-31;3;D1;2
145310;2017-12-22;2017-12-24;2;D2;5
145317;2014-03-18;2014-03-23;5;D3;5
145324;2015-11-15;2015-11-19;4;D3;6
145338;2017-01-29;2017-02-01;3;D1;4
145352;2015-03-16;2015-03-22;6;D3;5
145366;2017-12-09;2017-12-13;4;D3;3
145387;2014-10-31;2014-11-02;2;D2;3
145394;2015-11-16;2015-11-20;4;D3;1
145401;2015-01-30;2015-02-04;5;D3;2
145415;2015-04-12;2015-04-17;5;D2;8
145422;2015-12-03;2015-12-07;4;D3;7
145429;2017-07-21;2017-07-25;4;D3;8
145436;2015-02-28;2015-03-04;4;D3;5
145443;2017-08-10;2017-08-15;5;D2;1
145457;2015-03-24;2015-03-27;3;D2;8
145485;2015-11-05;2015-11-05;0;D0;8
145492;2016-11-20;2016-11-27;7;D3;7
145499;2016-05-30;2016-05-31;1;D1;5
145506;2017-06-03;2017-06-07;4;D3;7
145541;2014-12-14;2014-12-21;7;D3;3
145548;2016-11-11;2016-11-16;5;D3;4
145576;2014-09-14;2014-09-18;4;D2;6
145583;2016-10-13;2016-10-19;6;D3;8
145597;2017-11-02;2017-11-05;3;D1;1
145611;2016-09-20;2016-09-24;4;D3;3
145625;2016-09-11;2016-09-17;6;D3;7
145653;2017-09-01;2017-09-01;0;D0;1
145660;2017-12-01;2017-12-03;2;D1;3
145702;2017-05-19;2017-05-24;5;D2;5
145709;2016-10-04;2016-10-08;4;D3;6
145730;2016-03-03;2016-03-08;5;D3;1
145737;2017-09-15;2017-09-20;5;D3;5
145758;2015-10-30;2015-10-30;0;D0;3
145765;2017-05-28;2017-06-02;5;D3;7
145772;2017-06-03;2017-06-07;4;D3;7
145779;2017-05-06;2017-05-10;4;D3;8
145800;2014-05-30;2014-06-05;6;D3;2
145807;2017-02-09;2017-02-13;4;D3;7
145814;2015-11-19;2015-11-24;5;D3;4
145821;2015-05-01;2015-05-07;6;D3;7
145828;2015-10-05;2015-10-07;2;D1;4
145835;2015-05-13;2015-05-18;5;D2;1
145842;2016-06-17;2016-06-20;3;D2;3
145849;2015-09-15;2015-09-17;2;D2;2
145863;2017-04-21;2017-04-27;6;D3;1
145877;2017-04-01;2017-04-04;3;D2;1
145884;2017-10-21;2017-10-21;0;D0;1
145898;2016-09-26;2016-09-26;0;D0;8
145905;2016-09-18;2016-09-23;5;D3;5
145919;2016-12-18;2016-12-23;5;D3;7
145926;2014-11-17;2014-11-21;4;D3;2
145982;2016-08-27;2016-09-01;5;D2;3
146010;2016-05-20;2016-05-23;3;D1;7
146024;2017-03-02;2017-03-08;6;D3;1
146031;2017-07-29;2017-08-01;3;D2;3
146038;2015-02-09;2015-02-16;7;D3;7
146066;2016-08-21;2016-08-23;2;D2;3
146087;2015-07-06;2015-07-11;5;D3;4
146136;2017-09-03;2017-09-07;4;D3;6
146143;2016-12-14;2016-12-19;5;D3;6
146150;2016-02-14;2016-02-19;5;D3;6
146157;2016-11-21;2016-11-26;5;D3;2
146164;2017-12-22;2017-12-26;4;D3;1
146171;2016-03-11;2016-03-15;4;D3;6
146185;2017-09-15;2017-09-19;4;D3;1
146192;2017-04-22;2017-04-26;4;D3;5
146206;2016-09-10;2016-09-14;4;D2;1
146213;2017-09-09;2017-09-14;5;D3;7
146255;2015-03-07;2015-03-10;3;D1;3
146262;2015-01-02;2015-01-09;7;D3;4
146269;2017-10-06;2017-10-06;0;D0;1
146283;2014-09-08;2014-09-15;7;D3;2
146290;2015-05-04;2015-05-11;7;D3;1
146318;2016-01-22;2016-01-27;5;D3;8
146325;2016-12-14;2016-12-17;3;D1;7
146346;2017-06-17;2017-06-20;3;D1;8
146353;2014-10-14;2014-10-16;2;D2;4
146360;2017-04-23;2017-04-25;2;D2;2
146367;2017-08-04;2017-08-08;4;D3;1
146374;2016-12-05;2016-12-10;5;D2;3
146416;2017-10-20;2017-10-22;2;D2;7
146423;2016-04-21;2016-04-21;0;D0;3
146437;2016-01-28;2016-02-01;4;D2;7
146458;2017-11-19;2017-11-22;3;D2;5
146465;2015-11-20;2015-11-24;4;D3;7
146486;2015-11-09;2015-11-14;5;D2;3
146493;2017-06-01;2017-06-05;4;D3;2
146500;2014-08-30;2014-09-04;5;D3;4
146521;2016-07-21;2016-07-23;2;D2;4
146528;2014-07-25;2014-07-27;2;D2;8
146535;2017-11-24;2017-11-30;6;D3;5
146563;2015-08-24;2015-08-28;4;D3;1
146570;2016-05-15;2016-05-20;5;D3;5
146591;2014-01-19;2014-01-20;1;D1;8
146626;2017-12-29;2018-01-05;7;D3;8
146633;2016-11-15;2016-11-17;2;D2;8
146640;2014-06-30;2014-07-05;5;D3;4
146675;2015-04-16;2015-04-20;4;D3;2
146682;2016-10-29;2016-10-31;2;D1;1
146696;2015-12-14;2015-12-19;5;D3;7
146703;2014-10-20;2014-10-25;5;D2;1
146710;2016-08-27;2016-09-01;5;D3;1
146724;2017-11-20;2017-11-27;7;D3;2
146731;2014-11-03;2014-11-08;5;D3;6
146745;2015-09-03;2015-09-08;5;D3;7
146766;2016-11-04;2016-11-04;0;D0;7
146780;2017-12-25;2017-12-30;5;D3;4
146794;2016-09-26;2016-10-01;5;D3;7
146815;2014-09-08;2014-09-13;5;D3;3
146822;2017-06-09;2017-06-14;5;D3;5
146829;2015-03-10;2015-03-10;0;D0;1
146836;2016-05-02;2016-05-02;0;D0;4
146843;2014-11-30;2014-12-06;6;D3;7
146857;2016-05-06;2016-05-08;2;D2;1
146864;2014-12-22;2014-12-26;4;D3;4
146878;2017-09-21;2017-09-27;6;D3;5
146885;2014-05-30;2014-06-05;6;D3;5
146906;2017-03-13;2017-03-17;4;D3;4
146913;2016-10-31;2016-11-05;5;D3;8
146920;2017-08-28;2017-09-01;4;D3;2
146934;2016-05-22;2016-05-27;5;D3;4
146941;2016-12-10;2016-12-13;3;D1;3
146948;2015-07-16;2015-07-20;4;D3;4
146969;2014-09-29;2014-10-03;4;D3;7
146983;2017-09-02;2017-09-06;4;D3;6
146990;2014-11-07;2014-11-08;1;D1;4
146997;2014-01-23;2014-01-27;4;D3;1
147011;2015-06-18;2015-06-22;4;D3;5
147032;2017-07-31;2017-08-04;4;D3;4
147039;2017-06-29;2017-07-04;5;D3;1
147067;2016-12-18;2016-12-22;4;D3;2
147102;2015-09-19;2015-09-26;7;D3;6
147109;2016-12-17;2016-12-21;4;D3;2
147123;2016-12-10;2016-12-12;2;D1;7
147137;2016-07-04;2016-07-06;2;D1;8
147144;2017-03-26;2017-03-28;2;D1;7
147207;2017-01-02;2017-01-04;2;D2;1
147221;2017-12-02;2017-12-04;2;D2;1
147228;2017-09-09;2017-09-14;5;D3;5
147235;2014-03-24;2014-03-28;4;D3;3
147242;2015-09-10;2015-09-14;4;D3;3
147256;2016-10-17;2016-10-21;4;D2;1
147277;2017-10-20;2017-10-24;4;D3;3
147291;2017-03-11;2017-03-17;6;D3;2
147298;2014-04-26;2014-05-03;7;D3;7
147333;2017-12-14;2017-12-20;6;D3;5
147340;2016-09-24;2016-09-24;0;D0;7
147354;2017-03-09;2017-03-13;4;D3;8
147361;2017-09-09;2017-09-15;6;D3;6
147368;2016-06-09;2016-06-12;3;D1;5
147375;2016-06-12;2016-06-14;2;D2;2
147403;2017-09-10;2017-09-13;3;D1;4
147410;2017-09-04;2017-09-08;4;D3;8
147417;2016-07-25;2016-07-27;2;D1;3
147431;2016-02-02;2016-02-07;5;D3;3
147452;2017-09-30;2017-10-03;3;D1;8
147473;2016-05-30;2016-06-03;4;D3;7
147501;2015-08-02;2015-08-06;4;D3;7
147529;2015-02-07;2015-02-11;4;D3;6
147536;2016-12-26;2016-12-31;5;D3;3
147543;2014-07-06;2014-07-12;6;D3;8
147550;2017-12-04;2017-12-05;1;D1;3
147564;2017-10-02;2017-10-06;4;D3;4
147578;2016-04-22;2016-04-26;4;D2;8
147585;2016-11-07;2016-11-12;5;D3;7
147606;2014-11-26;2014-12-01;5;D2;2
147627;2014-01-20;2014-01-26;6;D3;6
147648;2014-11-26;2014-12-01;5;D3;7
147655;2017-09-04;2017-09-05;1;D1;7
147662;2015-02-14;2015-02-19;5;D3;4
147669;2017-12-25;2017-12-30;5;D3;3
147683;2016-11-13;2016-11-17;4;D3;8
147690;2015-11-10;2015-11-14;4;D3;3
147704;2014-11-16;2014-11-21;5;D3;2
147711;2016-09-03;2016-09-08;5;D2;3
147725;2017-09-14;2017-09-14;0;D0;3
147739;2015-12-25;2015-12-29;4;D3;4
147753;2017-03-05;2017-03-05;0;D0;2
147760;2017-11-04;2017-11-05;1;D1;5
147767;2017-12-02;2017-12-02;0;D0;8
147774;2014-01-20;2014-01-26;6;D3;6
147788;2015-05-31;2015-06-04;4;D3;8
147816;2015-09-24;2015-09-26;2;D2;8
147830;2015-12-15;2015-12-18;3;D1;3
147844;2017-05-02;2017-05-06;4;D3;7
147851;2015-12-03;2015-12-08;5;D3;4
147879;2015-05-07;2015-05-12;5;D3;6
147886;2017-03-28;2017-03-31;3;D1;8
147900;2014-09-23;2014-09-28;5;D3;3
147914;2014-06-04;2014-06-09;5;D3;3
147942;2017-04-01;2017-04-05;4;D3;7
147956;2017-12-24;2017-12-31;7;D3;8
147970;2016-01-31;2016-02-02;2;D2;1
147984;2017-01-28;2017-02-01;4;D3;2
147991;2016-05-05;2016-05-09;4;D3;5
147998;2017-05-19;2017-05-24;5;D3;7
148012;2017-12-09;2017-12-15;6;D3;3
148040;2014-03-22;2014-03-26;4;D3;8
148054;2017-10-06;2017-10-11;5;D3;8
148068;2017-09-18;2017-09-25;7;D3;3
148096;2016-08-16;2016-08-19;3;D1;7
148110;2016-09-05;2016-09-11;6;D3;2
148138;2017-09-29;2017-10-03;4;D3;4
148145;2017-03-18;2017-03-23;5;D3;8
148166;2017-10-21;2017-10-26;5;D3;5
148180;2015-07-26;2015-07-31;5;D3;8
148194;2014-05-04;2014-05-07;3;D1;7
148201;2016-08-26;2016-08-29;3;D2;7
148208;2016-01-22;2016-01-27;5;D3;4
148250;2015-12-13;2015-12-17;4;D3;8
148264;2017-12-08;2017-12-09;1;D1;7
148285;2014-10-27;2014-11-01;5;D3;6
148320;2017-11-03;2017-11-08;5;D3;8
148334;2016-08-22;2016-08-26;4;D3;2
148355;2017-12-24;2017-12-28;4;D3;4
148362;2017-07-01;2017-07-08;7;D3;2
148369;2014-09-23;2014-09-27;4;D3;4
148376;2015-12-27;2015-12-31;4;D3;7
148383;2014-12-27;2014-12-31;4;D3;7
148404;2017-10-07;2017-10-11;4;D3;6
148411;2017-09-24;2017-09-26;2;D1;2
148425;2014-11-30;2014-12-04;4;D3;6
148432;2015-11-07;2015-11-10;3;D2;4
148446;2017-12-10;2017-12-14;4;D2;8
148474;2017-06-12;2017-06-19;7;D3;6
148488;2014-12-10;2014-12-15;5;D3;4
148495;2015-08-13;2015-08-13;0;D0;8
148516;2016-08-07;2016-08-11;4;D3;8
148551;2017-01-12;2017-01-16;4;D3;2
148586;2014-03-25;2014-04-01;7;D3;4
148593;2016-06-16;2016-06-18;2;D2;8
148614;2014-01-20;2014-01-25;5;D3;7
148628;2015-12-06;2015-12-11;5;D3;8
148635;2015-07-25;2015-07-27;2;D2;7
148642;2017-03-06;2017-03-12;6;D3;2
148684;2016-12-25;2016-12-29;4;D3;6
148691;2017-12-03;2017-12-09;6;D3;3
148698;2016-05-02;2016-05-07;5;D3;2
148705;2015-03-12;2015-03-18;6;D3;6
148712;2015-04-17;2015-04-23;6;D3;3
148740;2016-11-15;2016-11-19;4;D3;8
148747;2016-09-25;2016-09-27;2;D1;8
148761;2014-05-17;2014-05-21;4;D3;1
148768;2017-11-30;2017-12-02;2;D2;6
148782;2014-11-02;2014-11-07;5;D3;1
148796;2016-04-14;2016-04-18;4;D3;7
148803;2016-12-11;2016-12-11;0;D0;5
148810;2017-06-26;2017-07-01;5;D3;6
148817;2015-12-01;2015-12-07;6;D3;5
148831;2017-10-13;2017-10-15;2;D1;6
148838;2014-03-17;2014-03-21;4;D3;4
148852;2016-05-26;2016-05-31;5;D3;7
148859;2015-12-28;2016-01-01;4;D3;2
148866;2017-09-19;2017-09-24;5;D3;4
148873;2015-10-01;2015-10-05;4;D3;1
148901;2016-05-14;2016-05-19;5;D3;6
148908;2016-11-05;2016-11-08;3;D1;8
148915;2014-11-01;2014-11-05;4;D3;7
148922;2017-12-10;2017-12-15;5;D2;5
148929;2017-09-07;2017-09-11;4;D3;4
148950;2014-12-14;2014-12-19;5;D3;1
148957;2016-09-17;2016-09-23;6;D3;8
148964;2015-05-26;2015-05-31;5;D3;7
148985;2017-11-11;2017-11-15;4;D2;8
148992;2017-11-23;2017-11-27;4;D3;1
148999;2017-01-30;2017-02-04;5;D3;6
149006;2017-12-06;2017-12-08;2;D2;7
149020;2014-01-10;2014-01-15;5;D3;6
149034;2014-11-19;2014-11-21;2;D1;4
149048;2017-05-13;2017-05-17;4;D3;1
149055;2014-11-23;2014-11-28;5;D3;4
149076;2017-01-14;2017-01-19;5;D3;8
149083;2015-09-25;2015-09-30;5;D3;8
149097;2015-10-20;2015-10-24;4;D3;8
149104;2014-04-05;2014-04-07;2;D2;1
149111;2016-04-17;2016-04-21;4;D2;6
149146;2017-10-12;2017-10-12;0;D0;5
149160;2017-11-23;2017-11-26;3;D2;2
149181;2017-05-08;2017-05-12;4;D3;3
149195;2016-09-05;2016-09-07;2;D2;1
149223;2016-09-06;2016-09-11;5;D3;2
149237;2016-05-26;2016-05-30;4;D3;1
149244;2014-11-04;2014-11-08;4;D3;7
149272;2016-03-15;2016-03-19;4;D3;1
149279;2016-04-24;2016-04-28;4;D3;7
149300;2015-11-22;2015-11-23;1;D1;5
149314;2016-07-02;2016-07-07;5;D2;7
149335;2016-07-25;2016-07-25;0;D0;7
149342;2015-04-20;2015-04-25;5;D3;5
149349;2016-11-12;2016-11-13;1;D1;2
149370;2016-09-15;2016-09-19;4;D3;3
149384;2015-07-10;2015-07-10;0;D0;8
149454;2016-07-25;2016-07-26;1;D1;6
149461;2016-11-13;2016-11-19;6;D3;7
149468;2017-05-20;2017-05-20;0;D0;2
149482;2016-11-14;2016-11-19;5;D3;8
149489;2017-04-24;2017-04-27;3;D1;4
149503;2016-12-09;2016-12-12;3;D1;8
149510;2017-12-03;2017-12-10;7;D3;6
149517;2015-09-19;2015-09-23;4;D3;8
149524;2014-01-14;2014-01-15;1;D1;4
149538;2014-04-04;2014-04-08;4;D3;6
149559;2017-09-11;2017-09-12;1;D0;7
149566;2015-12-05;2015-12-10;5;D3;8
149587;2015-01-31;2015-02-05;5;D2;1
149594;2014-09-15;2014-09-19;4;D3;4
149601;2015-05-28;2015-06-03;6;D3;4
149629;2015-07-17;2015-07-20;3;D2;6
149636;2015-01-06;2015-01-12;6;D3;7
149643;2014-11-16;2014-11-20;4;D3;1
149650;2015-10-24;2015-10-27;3;D1;8
149671;2016-06-05;2016-06-09;4;D3;7
149678;2015-04-13;2015-04-15;2;D2;8
149685;2016-10-08;2016-10-15;7;D3;1
149692;2015-12-06;2015-12-12;6;D3;1
149699;2017-12-22;2017-12-24;2;D1;8
149706;2017-12-11;2017-12-12;1;D1;1
149713;2015-09-18;2015-09-22;4;D2;7
149720;2017-06-04;2017-06-07;3;D2;1
149734;2015-09-03;2015-09-08;5;D3;5
149748;2015-05-31;2015-06-02;2;D2;4
149762;2016-12-03;2016-12-07;4;D3;8
149783;2016-09-04;2016-09-07;3;D2;5
149790;2016-09-26;2016-10-01;5;D3;2
149797;2016-09-15;2016-09-20;5;D3;4
149811;2015-01-04;2015-01-10;6;D3;2
149846;2015-05-22;2015-05-26;4;D3;8
149853;2017-10-03;2017-10-09;6;D3;5
149881;2017-04-01;2017-04-03;2;D1;7
149888;2017-11-07;2017-11-13;6;D3;3
149895;2017-09-08;2017-09-12;4;D3;4
149902;2016-04-01;2016-04-06;5;D3;4
149909;2015-11-13;2015-11-17;4;D3;1
149916;2016-12-22;2016-12-24;2;D2;8
149944;2017-11-12;2017-11-16;4;D2;8
149958;2014-03-15;2014-03-19;4;D3;5
149965;2016-06-20;2016-06-25;5;D3;1
149972;2015-09-21;2015-09-23;2;D1;8
149979;2016-09-23;2016-09-28;5;D2;6
149993;2015-03-19;2015-03-20;1;D1;7
150000;2016-04-08;2016-04-14;6;D3;6
150007;2016-09-11;2016-09-16;5;D3;1
150035;2016-12-01;2016-12-05;4;D3;8
150070;2017-09-07;2017-09-12;5;D3;7
150077;2016-02-04;2016-02-10;6;D3;3
150091;2017-10-12;2017-10-16;4;D3;4
150119;2014-04-23;2014-04-27;4;D3;4
150126;2014-07-27;2014-08-02;6;D3;4
150140;2016-04-06;2016-04-10;4;D3;4
150147;2016-04-25;2016-04-29;4;D2;4
150161;2015-07-25;2015-07-29;4;D3;3
150189;2017-07-08;2017-07-10;2;D1;8
150196;2015-07-02;2015-07-03;1;D1;4
150203;2014-12-05;2014-12-07;2;D1;8
150231;2015-03-16;2015-03-20;4;D2;3
150245;2014-12-31;2015-01-04;4;D2;4
150266;2017-11-25;2017-11-30;5;D3;1
150301;2014-07-08;2014-07-10;2;D1;4
150308;2015-12-15;2015-12-20;5;D3;5
150329;2014-10-10;2014-10-14;4;D3;8
150343;2016-08-16;2016-08-20;4;D3;7
150350;2016-08-23;2016-08-30;7;D3;8
150357;2016-10-10;2016-10-14;4;D3;6
150413;2015-10-19;2015-10-24;5;D2;1
150420;2017-06-03;2017-06-08;5;D3;7
150434;2014-07-19;2014-07-24;5;D3;4
150441;2015-08-13;2015-08-17;4;D2;1
150469;2017-01-26;2017-01-30;4;D3;7
150483;2016-05-31;2016-06-04;4;D3;2
150490;2014-08-05;2014-08-11;6;D3;8
150497;2017-07-20;2017-07-24;4;D3;2
150504;2017-11-06;2017-11-12;6;D3;1
150511;2015-09-18;2015-09-24;6;D3;8
150518;2014-11-19;2014-11-24;5;D3;2
150525;2017-02-20;2017-02-25;5;D3;1
150532;2014-07-14;2014-07-21;7;D3;7
150560;2015-12-11;2015-12-12;1;D1;5
150567;2016-05-17;2016-05-21;4;D3;6
150574;2014-12-19;2014-12-25;6;D3;5
150581;2014-04-08;2014-04-12;4;D3;8
150595;2017-05-22;2017-05-26;4;D3;2
150602;2017-02-09;2017-02-14;5;D2;8
150609;2017-04-30;2017-05-04;4;D3;7
150623;2017-04-10;2017-04-14;4;D3;4
150630;2015-09-17;2015-09-21;4;D3;4
150658;2016-11-17;2016-11-22;5;D3;7
150707;2017-10-14;2017-10-19;5;D3;4
150714;2015-10-26;2015-11-01;6;D3;8
150749;2015-03-29;2015-04-03;5;D2;5
150770;2015-05-03;2015-05-06;3;D1;7
150791;2015-09-06;2015-09-13;7;D3;3
150798;2014-12-01;2014-12-03;2;D2;4
150847;2017-04-30;2017-05-06;6;D3;4
150861;2016-12-03;2016-12-06;3;D1;3
150875;2015-11-16;2015-11-20;4;D3;8
150889;2016-03-20;2016-03-22;2;D2;2
150910;2017-12-22;2017-12-28;6;D3;5
150924;2014-09-12;2014-09-16;4;D2;2
150931;2017-01-06;2017-01-13;7;D3;5
150945;2016-12-18;2016-12-20;2;D2;4
150959;2017-11-11;2017-11-13;2;D1;1
150987;2017-04-08;2017-04-12;4;D3;8
151001;2014-04-05;2014-04-07;2;D1;2
151008;2017-09-07;2017-09-08;1;D1;7
151015;2014-10-14;2014-10-20;6;D3;1
151043;2015-11-14;2015-11-20;6;D3;3
151071;2017-04-25;2017-04-29;4;D2;8
151078;2014-11-12;2014-11-12;0;D0;2
151092;2016-08-06;2016-08-13;7;D3;7
151127;2017-05-22;2017-05-25;3;D1;8
151141;2016-08-20;2016-08-23;3;D1;2
151148;2016-09-12;2016-09-13;1;D0;7
151155;2016-12-20;2016-12-24;4;D3;6
151162;2014-12-05;2014-12-09;4;D3;4
151169;2016-10-21;2016-10-26;5;D3;3
151176;2017-02-13;2017-02-20;7;D3;4
151183;2017-10-14;2017-10-19;5;D3;8
151190;2017-06-27;2017-07-01;4;D3;2
151211;2017-08-17;2017-08-23;6;D3;6
151218;2017-06-20;2017-06-23;3;D1;5
151225;2017-10-27;2017-10-29;2;D1;8
151253;2015-04-22;2015-04-26;4;D3;7
